	Kingdom	Phylum	Class	Order	Family	Genus	Species
2361	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Aleuria	NA
2363	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Geopyxis	carbonaria
2364	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Geopyxis	NA
2365	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Heydenia	NA
2368	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Lasiobolidium	orbiculoides
2370	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Lasiobolidium	spirale
2373	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Lasiobolidium	NA
2375	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Monascella	botryosa
2376	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Monascella	NA
2377	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Octospora	NA
2381	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Scutellinia	NA
2382	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Smardaea	NA
2383	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Warcupia	terrestris
2388	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	NA	NA
2389	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber	pseudobrumale
2390	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
2396	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Botryoderma	lateritium
2400	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Cytosporella	NA
2412	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Pezizomycotina_gen_Incertae_sedis	NA
2413	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Tricellula	NA
2414	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Triscelophorus	NA
2415	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Yamadazyma	nakazawae
2416	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	NA
2417	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	picachoensis
2418	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	NA
2419	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	rabaulensis
2420	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	parapsilosis
2421	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	NA	NA	NA
2422	Fungi	Ascomycota	Sareomycetes	Sareales	Sareales_fam_Incertae_sedis	Sareales_gen_Incertae_sedis	NA
2432	Fungi	Ascomycota	Sordariomycetes	Atractosporales	Conlariaceae	Conlarium	nanningense
2434	Fungi	Ascomycota	Sordariomycetes	Branch06	Branch06_fam_Incertae_sedis	Branch06_gen_Incertae_sedis	NA
2443	Fungi	Ascomycota	Sordariomycetes	Calosphaeriales	Calosphaeriales_fam_Incertae_sedis	Sulcatistroma	nolinae
2444	Fungi	Ascomycota	Sordariomycetes	Calosphaeriales	Pleurostomataceae	Pleurostoma	ootheca
2447	Fungi	Ascomycota	Sordariomycetes	Calosphaeriales	Pleurostomataceae	Pleurostoma	repens
2448	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chloridium	submersum
2449	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chloridium	NA
2450	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Dinemasporium	americanum
2451	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Dinemasporium	polygonum
2452	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Dinemasporium	NA
2459	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Pseudophialocephala	humicola
2461	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	NA	NA
2462	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	africana
2463	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	baysunika
2465	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	boothii
2469	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	cymbiformispora
2477	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	gigantospora
2479	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	luteorubra
2483	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	polymorpha
2486	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	pulveracea
2487	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	rhopalochaeta
2493	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	NA
2561	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Lecythophora	canina
2567	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Lecythophora	NA
2568	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	NA	NA
2569	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetales_fam_Incertae_sedis	Coniochaetales_gen_Incertae_sedis	NA
2575	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	NA	NA	NA
2579	Fungi	Ascomycota	Sordariomycetes	Conioscyphales	Conioscyphaceae	Conioscypha	submersa
2580	Fungi	Ascomycota	Sordariomycetes	Conioscyphales	Conioscyphaceae	Conioscypha	tenebrosa
2585	Fungi	Ascomycota	Sordariomycetes	Conioscyphales	Conioscyphaceae	Conioscypha	NA
2591	Fungi	Ascomycota	Sordariomycetes	Conioscyphales	Conioscyphales_fam_Incertae_sedis	Conioscyphales_gen_Incertae_sedis	NA
2593	Fungi	Ascomycota	Sordariomycetes	Delonicicolales	Delonicicolaceae	Furfurella	NA
2598	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	mayteni
2599	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	NA
2600	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Phomopsis	NA
2602	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	NA	NA
2607	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Prosopidicolaceae	Prosopidicola	mexicana
2608	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Schizoparmaceae	Coniella	quercicola
2611	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Schizoparmaceae	Coniella	NA
2613	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	austromontana
2614	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	truncatum
2615	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Lectera	nordwiniana
2619	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Sodiomyces	NA
2620	Fungi	Ascomycota	Sordariomycetes	Glomerellales	NA	NA	NA
2621	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Bionectria	setosa
2623	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Bullanockia	australis
2625	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	eriocamporesii
2628	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	rosea
2630	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	NA
2632	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Geosmithia	NA
2633	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Gliomastix	luzulae
2634	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Heleococcum	aurantiacum
2635	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Ijuhya	NA
2636	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Nigrosabulum	NA
2637	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Paracylindrocarpon	NA
2639	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Stilbocrea	NA
2640	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	NA	NA
2643	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps	setariicola
2644	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps	truncatispora
2648	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Marquandomyces	marquandii
2652	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metapochonia	parasitica
2653	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	lepidiotae
2654	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Periglandula	NA
2655	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	NA	NA
2657	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	pseudobassiana
2660	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Cordyceps	bassiana
2663	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Cordycipitaceae_gen_Incertae_sedis	NA
2664	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	dimorphum
2665	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	fusisporum
2666	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	NA
2668	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Simplicillium	obclavatum
2669	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Kiflimonium	curvulum
2670	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	rhododendri
2671	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	stromaticum
2672	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	NA
2683	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	NA	NA
2685	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	charticola
2688	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	citrinum
2689	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	persicinum
2691	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	pinkertoniae
2693	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	rutilum
2695	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	salmoneum
2696	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	NA
2697	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Fusariella	NA
2702	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Hypocreales_gen_Incertae_sedis	NA
2709	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	implicatum
2710	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	kiliense
2711	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	strictum
2712	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	NA
2713	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sesquicillium	NA
2714	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Trichothecium	roseum
2715	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Bisifusarium	delphinoides
2716	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Bisifusarium	dimerum
2725	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Bisifusarium	penzigii
2726	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Campylocarpon	pseudofasciculare
2727	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	croci
2728	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	equiseti
2737	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	fujikuroi
2739	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	hostae
2740	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	kurunegalense
2741	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	neocosmosporiellum
2742	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	nygamai
2744	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	rectiphorum
2745	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	tricinctum
2747	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	NA
2753	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusicolla	NA
2757	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Lasionectria	antillana
2758	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Macroconia	phlogioides
2759	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Macroconia	NA
2760	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Pseudocosmospora	vilior
2761	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Sarcopodium	durantae
2762	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Stephanonectria	keithii
2763	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Volutella	ciliata
2764	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Volutella	delonicis
2765	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA
2770	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Eucasphaeria	NA
2772	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Niesslia	mucida
2775	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hantamomyces	aloidendri
2776	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Haptocillium	NA
2777	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella	subulata
2778	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella	NA
2779	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps	brunneirubra
2780	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Purpureocillium	lilacinum
2782	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium	inegoense
2783	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Achroiostachys	levigata
2788	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Albifimbria	verrucaria
2792	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Alfaria	junci
2794	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Alfaria	terrestris
2796	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Alfaria	NA
2805	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Dimorphiseta	terrestris
2807	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Myrothecium	inundatum
2808	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Myxospora	NA
2813	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Paramyrothecium	terrestris
2814	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Paramyrothecium	NA
2816	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Sirastachys	NA
2818	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Smaragdiniseta	NA
2819	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	chartarum
2820	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	longistipitatus
2822	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	microspora
2823	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	subsylvaticum
2827	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Striaticonidium	humicola
2828	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Striaticonidium	synnematum
2829	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Xepicula	leucotricha
2830	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Xepicula	NA
2831	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	NA	NA
2835	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
2848	Fungi	Ascomycota	Sordariomycetes	Lulworthiales	Lulworthiaceae	Lulworthiaceae_gen_Incertae_sedis	NA
2849	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Arxiella	NA
2850	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Gaeumannomyces	NA
2852	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Magnaporthiopsis	poae
2853	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Mycoleptodiscus	NA
2854	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Pseudophialophora	angusta
2855	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Pseudophialophora	dichanthelii
2858	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Pseudophialophora	tarda
2867	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Pseudophialophora	whartonensis
2871	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Pseudophialophora	NA
2875	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Pyriculariaceae	Pyricularia	oryzae
2878	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Pyriculariaceae	Pyricularia	pennisetigena
2879	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Canariomyces	subthermophilus
2883	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Enterocarpus	grenotii
2887	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Gamsia	simplex
2888	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	cinereus
2889	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	cirrosus
2892	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Pseudallescheria	fimeti
2895	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascales_fam_Incertae_sedis	Microascales_gen_Incertae_sedis	NA
2896	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	banksiae
2897	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	pulvericola
2899	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	schulzeri
2905	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	NA
2907	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiales_fam_Incertae_sedis	Myrmecridiales_gen_Incertae_sedis	NA
2909	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	NA	NA	NA
2910	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Hawksworthiomyces	hibbettii
2912	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomatales_fam_Incertae_sedis	Ophiostomatales_gen_Incertae_sedis	NA
2914	Fungi	Ascomycota	Sordariomycetes	Phomatosporales	Phomatosporaceae	Phomatospora	NA
2918	Fungi	Ascomycota	Sordariomycetes	Pseudodactylariales	Pseudodactylariaceae	Pseudodactylaria	NA
2919	Fungi	Ascomycota	Sordariomycetes	Savoryellales	Savoryellales_fam_Incertae_sedis	Savoryellales_gen_Incertae_sedis	NA
2922	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Achaetomium	lippiae
2923	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Acrophialophora	hechuanensis
2924	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Acrophialophora	jodhpurensis
2927	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Acrophialophora	levis
2936	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Acrophialophora	NA
2941	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Allocanariomyces	tritici
2945	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Amesia	atrobrunnea
2946	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Arcopilus	amazonicus
2949	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Arcopilus	tangerinicapillus
2950	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Arcopilus	turgidopilosus
2952	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Arxotrichum	wyomingense
2953	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Botryotrichum	atrogriseum
2955	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Botryotrichum	NA
2956	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Brachychaeta	variospora
2961	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomiaceae_gen_Incertae_sedis	NA
2968	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	angustispirale
2969	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	apiculatum
2975	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	NA
2981	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chrysocorona	lucknowensis
2987	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Collariella	anguipilia
2988	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Collariella	causiiformis
2991	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Collariella	NA
2996	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Corynascella	humicola
3008	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Corynascella	NA
3014	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Corynascus	similis
3015	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	distorta
3016	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	repens
3020	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	sardiniae
3021	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	NA
3030	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Melanocarpus	tardus
3032	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Ovatospora	mollicella
3033	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Ovatospora	NA
3035	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Parachaetomium	iranianum
3038	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Pseudothielavia	arxii
3054	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Remersonia	NA
3055	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Stolonocarpus	NA
3056	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Subramaniula	cristata
3067	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Subramaniula	NA
3073	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thielavia	australiensis
3090	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thielavia	terrestris
3092	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Trichocladium	acropullum
3096	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Trichocladium	pyriforme
3100	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Trichocladium	NA
3101	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Zopfiella	NA
3110	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
3122	Fungi	Ascomycota	Sordariomycetes	Sordariales	Helminthosphaeriaceae	Endophragmiella	NA
3124	Fungi	Ascomycota	Sordariomycetes	Sordariales	Helminthosphaeriaceae	NA	NA
3125	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Apiosordaria	NA
3128	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Apodospora	NA
3132	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Arnium	NA
3138	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Echria	NA
