	Kingdom	Phylum	Class	Order	Family	Genus	Species
10646	Bacteria	Deferrisomatota	Defferrisomatia	Defferrisomatales	Defferrisomataceae	Deferrisoma	NA
10648	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	ficus
10649	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	hohokamensis
10650	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	hopiensis
10651	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	maricopensis
10652	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	pimensis
10653	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	sonorensis
10654	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	NA
10687	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	NA	NA
10695	Bacteria	Deinococcota	Deinococci	Deinococcales	Trueperaceae	Truepera	NA
10702	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	NA	NA
10711	Bacteria	Dependentiae	Babeliae	Babeliales	UBA12409	NA	NA
10715	Bacteria	Dependentiae	Babeliae	Babeliales	UBA12411	NA	NA
10719	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	NA
10731	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	NA
10738	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
10741	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	NA	NA
10742	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	NA	NA	NA
10743	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	NA	NA	NA
10744	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Citrifermentans	NA
10751	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geobacter	NA
10752	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geotalea	NA
10754	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	NA	NA
10767	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	NA	NA	NA
10772	Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfovirga	NA
10777	Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter	NA
10779	Bacteria	Desulfobacterota	NA	NA	NA	NA	NA
10806	Bacteria	Elusimicrobiota	Elusimicrobia	FCPU453	NA	NA	NA
10809	Bacteria	Elusimicrobiota	Elusimicrobia	Lineage IV	NA	NA	NA
10822	Bacteria	Elusimicrobiota	Elusimicrobia	MVP-88	NA	NA	NA
10840	Bacteria	Elusimicrobiota	Elusimicrobia	NA	NA	NA	NA
10842	Bacteria	Elusimicrobiota	Endomicrobia	Endomicrobiales	Endomicrobiaceae	Endomicrobium	NA
10843	Bacteria	Elusimicrobiota	Lineage IIa	NA	NA	NA	NA
10876	Bacteria	Elusimicrobiota	Lineage IIb	NA	NA	NA	NA
10897	Bacteria	Elusimicrobiota	Lineage IIc	NA	NA	NA	NA
10907	Bacteria	Elusimicrobiota	NA	NA	NA	NA	NA
10908	Bacteria	Entotheonellaeota	Entotheonellia	Entotheonellales	Entotheonellaceae	NA	NA
10933	Bacteria	FCPU426	NA	NA	NA	NA	NA
10940	Bacteria	Fibrobacterota	Chitinivibrionia	Chitinivibrionia Incertae Sedis	Unknown Family	possible genus 02	NA
10941	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	B122	NA	NA
10942	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	NA
10943	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	possible genus 04	NA
10956	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	NA	NA
10960	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus	flagellatus
10961	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus	NA
10986	Bacteria	Firmicutes	Bacilli	Aneurinibacillales	Aneurinibacillaceae	Aneurinibacillus	migulanus
10987	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	NA
10988	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
10998	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Falsibacillus	NA
11000	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Fictibacillus	NA
11001	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	chungangensis
11002	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	luteolus
11003	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	NA
11004	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Pseudogracilibacillus	NA
11006	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	NA
11021	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Caryophanon	NA
11022	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Chungangia	NA
11023	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Domibacillus	indicus
11024	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Domibacillus	NA
11026	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Kurthia	NA
11027	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	NA
11032	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Rummeliibacillus	pycnus
11033	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Rummeliibacillus	stabekisii
11034	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus	NA
11036	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	NA	NA
11044	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA	NA
11054	Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	ginsengisoli
11055	Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	laterosporus
11056	Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	NA
11067	Bacteria	Firmicutes	Bacilli	Entomoplasmatales	type III	NA	NA
11080	Bacteria	Firmicutes	Bacilli	Entomoplasmatales	NA	NA	NA
11081	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	NA
11082	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	NA
11083	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	ZOR0006	NA
11088	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	NA
11090	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	uvarum
11091	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	NA
11092	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Ammoniibacillus	NA
11093	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Ammoniphilus	resinae
11094	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Cohnella	NA
11097	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Oxalophagus	NA
11102	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	aestuarii
11103	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	borealis
11104	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	chinjuensis
11105	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	curdlanolyticus
11106	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	ihuae
11107	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	pectinilyticus
11108	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	puldeungensis
11109	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	taihuensis
11110	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	terreus
11111	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
11191	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Saccharibacillus	NA
11196	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Xylanibacillus	NA
11197	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	NA	NA
11207	Bacteria	Firmicutes	Bacilli	RF39	NA	NA	NA
11209	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Shimazuella	NA
11213	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	NA	NA
11216	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA
11221	Bacteria	Firmicutes	BRH-c20a	NA	NA	NA	NA
11222	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA	NA
11223	Bacteria	Firmicutes	Clostridia	Clostridiales	Caloramatoraceae	Fonticella	NA
11247	Bacteria	Firmicutes	Clostridia	Clostridiales	Caloramatoraceae	NA	NA
11248	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	butyricum
11249	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	NA
11254	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 10	NA
11266	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 11	NA
11267	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 12	magnum
11268	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 12	NA
11272	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 3	NA
11273	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 5	NA
11276	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 6	NA
11277	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 8	NA
11286	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 9	NA
11291	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Sarcina	maxima
11292	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA	NA
11295	Bacteria	Firmicutes	Clostridia	Clostridiales	Oxobacteraceae	Oxobacter	NA
11296	Bacteria	Firmicutes	Clostridia	Gracilibacteraceae	Lutispora	NA	NA
11304	Bacteria	Firmicutes	Clostridia	Gracilibacteraceae	NA	NA	NA
11309	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerosporobacter	NA
11310	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	NA
11311	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae AC2044 group	NA
11312	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group	NA
11313	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Mobilitalea	NA
11314	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	NA
11316	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	NA
11317	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
11320	Bacteria	Firmicutes	Clostridia	Lachnospirales	NA	NA	NA
11323	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Acetivibrio	NA
11326	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Anaerobacterium	NA
11332	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Ruminiclostridium	NA
11336	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	NA	NA
11356	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
11357	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	NA
11358	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA
11359	Bacteria	Firmicutes	Clostridia	Oscillospirales	NA	NA	NA
11360	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Sporacetigenium	NA
11361	Bacteria	Firmicutes	Clostridia	Thermincolales	Thermincolaceae	Thermincola	NA
11366	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
11371	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Heliobacteriaceae	NA	NA
11372	Bacteria	Firmicutes	Desulfotomaculia	Desulfotomaculales	Desulfotomaculaceae	Desulfotomaculum	NA
11373	Bacteria	Firmicutes	Incertae Sedis	DTU014	NA	NA	NA
11374	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	Anaerospora	NA
11377	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	Methylomusa	NA
11378	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	Pelosinus	NA
11379	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	NA	NA
11380	Bacteria	Firmicutes	Negativicutes	NA	NA	NA	NA
11381	Bacteria	Firmicutes	Symbiobacteriia	Symbiobacteriales	Symbiobacteraceae	NA	NA
11386	Bacteria	Firmicutes	NA	NA	NA	NA	NA
11397	Bacteria	Gemmatimonadota	BD2-11 terrestrial group	NA	NA	NA	NA
11409	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
11828	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa	NA
11866	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	agri
11867	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	NA
11947	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	NA
12176	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobium	terrae
12177	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobium	NA
12182	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	YC-ZSS-LKJ147	NA
12309	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	NA	NA
12415	Bacteria	Gemmatimonadota	S0134 terrestrial group	NA	NA	NA	NA
12495	Bacteria	Halanaerobiaeota	Halanaerobiia	Halanaerobiales	Halobacteroidaceae	NA	NA
12497	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	NA	NA
12499	Bacteria	Latescibacterota	NA	NA	NA	NA	NA
12526	Bacteria	MBNT15	NA	NA	NA	NA	NA
12528	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	NA	NA	NA
12548	Bacteria	Myxococcota	bacteriap25	NA	NA	NA	NA
12581	Bacteria	Myxococcota	Myxococcia	Myxococcales	27F-1492R	NA	NA
12588	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	NA
12686	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Aggregicoccus	NA
12691	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Angiococcus	NA
12692	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Archangium	NA
12693	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Corallococcus	NA
12694	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Cystobacter	gracilis
12695	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Cystobacter	NA
12703	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	KD3-10	NA
12730	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Myxococcus	NA
12734	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	NA
12793	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Stigmatella	NA
12794	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA	NA
12891	Bacteria	Myxococcota	Myxococcia	Myxococcales	NA	NA	NA
12900	Bacteria	Myxococcota	Polyangia	Blfdi19	NA	NA	NA
12941	Bacteria	Myxococcota	Polyangia	FFCH16767	NA	NA	NA
12944	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	NA
13130	Bacteria	Myxococcota	Polyangia	mle1-27	NA	NA	NA
13200	Bacteria	Myxococcota	Polyangia	MSB-4B10	NA	NA	NA
13205	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae	Nannocystis	NA
13214	Bacteria	Myxococcota	Polyangia	Polyangiales	Amb-16S-1034	NA	NA
13218	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	NA	NA
13275	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	NA
13318	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Aetherobacter	rufus
13319	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Aetherobacter	NA
13323	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Jahnella	NA
13330	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Labilithrix	NA
13333	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Minicystis	NA
13348	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	NA
13413	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Polyangium	NA
13425	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Sorangium	NA
13430	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	NA	NA
13497	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	NA
13506	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	NA	NA
13639	Bacteria	Myxococcota	Polyangia	Polyangiales	NA	NA	NA
13661	Bacteria	Myxococcota	Polyangia	VHS-B3-70	NA	NA	NA
13675	Bacteria	Myxococcota	Polyangia	NA	NA	NA	NA
13691	Bacteria	Myxococcota	NA	NA	NA	NA	NA
13700	Bacteria	NB1-j	NA	NA	NA	NA	NA
13703	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	japonica
13704	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	lenta
13705	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	nitrificans
13706	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	NA
13735	Bacteria	Patescibacteria	ABY1	Candidatus Magasanikbacteria	NA	NA	NA
13737	Bacteria	Patescibacteria	ABY1	NA	NA	NA	NA
13738	Bacteria	Patescibacteria	Berkelbacteria	NA	NA	NA	NA
13743	Bacteria	Patescibacteria	CPR2	NA	NA	NA	NA
13745	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales (SR1)	NA	NA	NA
13746	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Abawacabacteria	NA	NA	NA
13748	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Peribacteria	NA	NA	NA
13751	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA	NA
13752	Bacteria	Patescibacteria	Microgenomatia	Candidatus Woesebacteria	NA	NA	NA
13755	Bacteria	Patescibacteria	Microgenomatia	Candidatus Woykebacteria	NA	NA	NA
13756	Bacteria	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
13759	Bacteria	Patescibacteria	Parcubacteria	Candidatus Azambacteria	NA	NA	NA
13764	Bacteria	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	NA	NA	NA
13765	Bacteria	Patescibacteria	Parcubacteria	Candidatus Jorgensenbacteria	NA	NA	NA
13769	Bacteria	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	NA	NA	NA
13776	Bacteria	Patescibacteria	Parcubacteria	Candidatus Liptonbacteria	NA	NA	NA
13777	Bacteria	Patescibacteria	Parcubacteria	Candidatus Moranbacteria	NA	NA	NA
13782	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	NA	NA	NA
13788	Bacteria	Patescibacteria	Parcubacteria	Candidatus Zambryskibacteria	NA	NA	NA
13793	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
13849	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	NA	NA
13872	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7a	NA
13886	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	WWH38	NA	NA
13890	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	YM_S32_TM7_50_20	NA	NA
13891	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA	NA
13941	Bacteria	Patescibacteria	NA	NA	NA	NA	NA
13961	Bacteria	Planctomycetota	BD7-11	NA	NA	NA	NA
13986	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
13995	Bacteria	Planctomycetota	Phycisphaerae	mle1-8	NA	NA	NA
13997	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	NA
14000	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	I-8	NA
14011	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
14042	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA	NA
14060	Bacteria	Planctomycetota	Phycisphaerae	Pla1 lineage	NA	NA	NA
14062	Bacteria	Planctomycetota	Phycisphaerae	S-70	NA	NA	NA
14063	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3 termite group	NA	NA
14075	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaera	NA
14087	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	NA	NA
14098	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	NA
14435	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	NA	NA	NA
14447	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	NA
14448	Bacteria	Planctomycetota	Pla4 lineage	NA	NA	NA	NA
14476	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus	NA
14543	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	massiliana
14544	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	NA
14775	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Telmatocola	NA
14776	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Tuwongella	NA
14778	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Zavarzinella	NA
14792	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA
15554	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	NA
15573	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Candidatus Nostocoida	NA
15579	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Paludisphaera	NA
15580	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Singulisphaera	NA
15592	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	NA
15616	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	NA	NA
15927	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	NA
15937	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	NA
15991	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula	NA
15993	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
16034	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	SH-PL14	NA
16044	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Schlesneriaceae	Planctopirus	NA
16045	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Schlesneriaceae	Schlesneria	NA
16046	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	NA	NA	NA
16098	Bacteria	Planctomycetota	Planctomycetes	NA	NA	NA	NA
16135	Bacteria	Planctomycetota	vadinHA49	NA	NA	NA	NA
16175	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
16193	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidicaldus	NA
16203	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	NA
16239	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Belnapia	NA
16254	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Craurococcus-Caldovatus	NA
16286	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Muricoccus	NA
16288	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Paracraurococcus	NA
16293	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodopila	NA
16311	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodovarius	NA
16319	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	aeriglobus
16320	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	aerilata
16321	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	ludipueritiae
16322	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	vinacea
