	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_1174	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	terricola
ASV_1175	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Hydeomyces	desertipleosporoides
ASV_1176	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	italicum
ASV_1177	NA	NA	NA	NA	NA	NA	NA
ASV_1178	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Corynascella	humicola
ASV_1179	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
ASV_1180	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	NA
ASV_1181	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
ASV_1182	Rhizaria	Cercozoa	Cercozoa_cls_Incertae_sedis	Cercozoa_ord_Incertae_sedis	Cercozoa_fam_Incertae_sedis	Cercozoa_gen_Incertae_sedis	NA
ASV_1183	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Clarireedia	bennettii
ASV_1184	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Apiosordaria	NA
ASV_1185	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	NA
ASV_1186	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Hazslinszkyomyces	NA
ASV_1187	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturiaceae_gen_Incertae_sedis	NA
ASV_1188	NA	NA	NA	NA	NA	NA	NA
ASV_1189	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Hyphodermella	rosae
ASV_1190	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	NA	NA	NA
ASV_1191	Choanoflagellozoa	Choanoflagellata	Choanoflagellata_cls_Incertae_sedis	Choanoflagellida	Choanoflagellida_fam_Incertae_sedis	Choanoflagellida_gen_Incertae_sedis	NA
ASV_1192	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Fonsecazyma	NA
ASV_1193	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paracamarosporium	NA
ASV_1194	Fungi	Blastocladiomycota	Blastocladiomycota_cls_Incertae_sedis	Blastocladiomycota_ord_Incertae_sedis	Blastocladiomycota_fam_Incertae_sedis	Blastocladiomycota_gen_Incertae_sedis	NA
ASV_1195	Rhizaria	Cercozoa	Cercozoa_cls_Incertae_sedis	Cercozoa_ord_Incertae_sedis	Cercozoa_fam_Incertae_sedis	Cercozoa_gen_Incertae_sedis	NA
ASV_1196	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
ASV_1197	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	tsunedae
ASV_1198	Choanoflagellozoa	Choanoflagellata	Choanoflagellata_cls_Incertae_sedis	Choanoflagellida	Choanoflagellida_fam_Incertae_sedis	Choanoflagellida_gen_Incertae_sedis	NA
ASV_1199	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Pseudophialophora	NA
ASV_1200	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	NA
ASV_1201	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_1202	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	Oliveonia	NA
ASV_1203	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Dinemasporium	NA
ASV_1204	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	zsoltii
ASV_1205	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Comoclathris	NA
ASV_1206	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
ASV_1207	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiales_fam_Incertae_sedis	Cyrenella	NA
ASV_1208	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellales_fam_Incertae_sedis	Mortierellales_gen_Incertae_sedis	NA
ASV_1209	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Planistromellaceae	Ramimonilia	apicalis
ASV_1210	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Shiraia	NA
ASV_1211	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_1212	Fungi	Blastocladiomycota	Blastocladiomycota_cls_Incertae_sedis	Blastocladiomycota_ord_Incertae_sedis	Blastocladiomycota_fam_Incertae_sedis	Blastocladiomycota_gen_Incertae_sedis	NA
ASV_1213	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Tetragoniomycetaceae	Tetragoniomyces	NA
ASV_1214	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	hainanensis
ASV_1215	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeria	NA
ASV_1216	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	irregularis
ASV_1217	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paracamarosporium	NA
ASV_1218	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
ASV_1219	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
ASV_1220	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Yamadazyma	nakazawae
ASV_1221	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	boothii
ASV_1222	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidiaceae_gen_Incertae_sedis	NA
ASV_1223	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	NA
ASV_1224	Fungi	Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Rhytidhysteron	NA
ASV_1225	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
ASV_1226	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	NA
ASV_1227	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Poaceascoma	NA
ASV_1228	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	Oliveonia	NA
ASV_1229	Fungi	Blastocladiomycota	Blastocladiomycota_cls_Incertae_sedis	Blastocladiomycota_ord_Incertae_sedis	Blastocladiomycota_fam_Incertae_sedis	Blastocladiomycota_gen_Incertae_sedis	NA
ASV_1230	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Corynascella	NA
ASV_1231	Fungi	Blastocladiomycota	Blastocladiomycota_cls_Incertae_sedis	Blastocladiomycota_ord_Incertae_sedis	Blastocladiomycota_fam_Incertae_sedis	Blastocladiomycota_gen_Incertae_sedis	NA
ASV_1232	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	NA
ASV_1233	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
ASV_1234	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	NA
ASV_1235	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Cordyceps	bassiana
ASV_1237	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	vesicularifera
ASV_1238	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
ASV_1239	Fungi	Glomeromycota	NA	NA	NA	NA	NA
ASV_1240	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	nygamai
ASV_1241	Fungi	Ascomycota	Dothideomycetes	Bezerromycetales	Bezerromycetaceae	Bezerromyces	NA
ASV_1242	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Neocamarosporiaceae	Neocamarosporium	leipoldtiae
ASV_1243	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	chernovii
ASV_1244	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
ASV_1245	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	quadriseptata
ASV_1246	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_1247	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	globalpina
ASV_1248	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Sympoventuriaceae_gen_Incertae_sedis	NA
ASV_1249	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Echria	NA
ASV_1250	Fungi	NA	NA	NA	NA	NA	NA
ASV_1251	Fungi	Blastocladiomycota	Blastocladiomycota_cls_Incertae_sedis	Blastocladiomycota_ord_Incertae_sedis	Blastocladiomycota_fam_Incertae_sedis	Blastocladiomycota_gen_Incertae_sedis	NA
ASV_1252	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Monosporascus	NA
ASV_1253	Fungi	Blastocladiomycota	Blastocladiomycota_cls_Incertae_sedis	Blastocladiomycota_ord_Incertae_sedis	Blastocladiomycota_fam_Incertae_sedis	Blastocladiomycota_gen_Incertae_sedis	NA
ASV_1254	Fungi	NA	NA	NA	NA	NA	NA
ASV_1255	Fungi	NA	NA	NA	NA	NA	NA
ASV_1256	Fungi	Ascomycota	Dothideomycetes	Microthyriales	Microthyriales_fam_Incertae_sedis	Parazalerion	NA
ASV_1257	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Tintelnotia	destructans
ASV_1258	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV_1259	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	prolifer
ASV_1260	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Bisifusarium	dimerum
ASV_1261	NA	NA	NA	NA	NA	NA	NA
ASV_1262	NA	NA	NA	NA	NA	NA	NA
ASV_1263	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Neophaeococcomyces	NA
ASV_1264	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	luteorubra
ASV_1265	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV_1266	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
ASV_1267	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Phomopsis	NA
ASV_1268	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	mexicanus
ASV_1269	Fungi	Blastocladiomycota	Blastocladiomycota_cls_Incertae_sedis	Blastocladiomycota_ord_Incertae_sedis	Blastocladiomycota_fam_Incertae_sedis	Blastocladiomycota_gen_Incertae_sedis	NA
ASV_1270	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	quadriseptata
ASV_1271	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	dimennae
ASV_1272	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	NA
ASV_1274	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus	microsporus
ASV_1275	NA	NA	NA	NA	NA	NA	NA
ASV_1276	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	equiseti
ASV_1277	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	americana
ASV_1278	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora	NA
ASV_1279	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Subramaniula	cristata
ASV_1280	Fungi	Blastocladiomycota	Blastocladiomycota_cls_Incertae_sedis	Blastocladiomycota_ord_Incertae_sedis	Blastocladiomycota_fam_Incertae_sedis	Blastocladiomycota_gen_Incertae_sedis	NA
ASV_1281	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	magnum
ASV_1282	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmiaceae_gen_Incertae_sedis	NA
ASV_1283	NA	NA	NA	NA	NA	NA	NA
ASV_1284	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	equiseti
ASV_1285	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	globosa
ASV_1286	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	africana
ASV_1287	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Tintelnotia	NA
ASV_1288	Fungi	Blastocladiomycota	Blastocladiomycota_cls_Incertae_sedis	Blastocladiomycota_ord_Incertae_sedis	Blastocladiomycota_fam_Incertae_sedis	Blastocladiomycota_gen_Incertae_sedis	NA
ASV_1289	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Dinemasporium	americanum
ASV_1290	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Bisifusarium	dimerum
ASV_1291	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
ASV_1292	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	NA
ASV_1293	Choanoflagellozoa	Choanoflagellata	Choanoflagellata_cls_Incertae_sedis	Choanoflagellida	Choanoflagellida_fam_Incertae_sedis	Choanoflagellida_gen_Incertae_sedis	NA
ASV_1294	Fungi	NA	NA	NA	NA	NA	NA
ASV_1295	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Corynascella	humicola
ASV_1296	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Tetragoniomycetaceae	Tetragoniomyces	NA
ASV_1297	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Fonsecazyma	NA
ASV_1298	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	NA	NA
ASV_1299	Fungi	Glomeromycota	NA	NA	NA	NA	NA
ASV_1300	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Hazslinszkyomyces	NA
ASV_1301	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Bisifusarium	dimerum
ASV_1302	Fungi	Blastocladiomycota	Blastocladiomycota_cls_Incertae_sedis	Blastocladiomycota_ord_Incertae_sedis	Blastocladiomycota_fam_Incertae_sedis	Blastocladiomycota_gen_Incertae_sedis	NA
ASV_1303	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	cucumeris
ASV_1304	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Hypocreales_gen_Incertae_sedis	NA
ASV_1305	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Waitea	circinata
ASV_1306	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_1307	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_1308	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudocamarosporium	NA
ASV_1309	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	Pseudocoleophoma	NA
ASV_1310	Fungi	Blastocladiomycota	Blastocladiomycota_cls_Incertae_sedis	Blastocladiomycota_ord_Incertae_sedis	Blastocladiomycota_fam_Incertae_sedis	Blastocladiomycota_gen_Incertae_sedis	NA
ASV_1311	Fungi	Blastocladiomycota	Blastocladiomycota_cls_Incertae_sedis	Blastocladiomycota_ord_Incertae_sedis	Blastocladiomycota_fam_Incertae_sedis	Blastocladiomycota_gen_Incertae_sedis	NA
ASV_1312	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	NA
ASV_1313	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	pullulans
ASV_1314	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	minutispora
ASV_1315	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Biappendiculispora	NA
ASV_1316	Fungi	Blastocladiomycota	Blastocladiomycota_cls_Incertae_sedis	Blastocladiomycota_ord_Incertae_sedis	Blastocladiomycota_fam_Incertae_sedis	Blastocladiomycota_gen_Incertae_sedis	NA
ASV_1317	NA	NA	NA	NA	NA	NA	NA
ASV_1318	Fungi	NA	NA	NA	NA	NA	NA
ASV_1320	NA	NA	NA	NA	NA	NA	NA
ASV_1321	NA	NA	NA	NA	NA	NA	NA
ASV_1322	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Comoclathris	NA
ASV_1323	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	persica
ASV_1324	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastraceae_gen_Incertae_sedis	NA
ASV_1325	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	chernovii
ASV_1326	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pleiochaeta	NA
ASV_1327	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	homothallica
ASV_1328	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Enterocarpus	grenotii
ASV_1329	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
ASV_1330	Rhizaria	Cercozoa	Cercozoa_cls_Incertae_sedis	Cercozoa_ord_Incertae_sedis	Cercozoa_fam_Incertae_sedis	Cercozoa_gen_Incertae_sedis	NA
ASV_1331	Fungi	Basidiomycota	Cystobasidiomycetes	NA	NA	NA	NA
ASV_1332	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Echinoderma	NA
ASV_1333	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	terricola
ASV_1334	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV_1335	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hyponectriaceae	Monographella	NA
ASV_1336	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	prolifer
ASV_1337	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Sarcopodium	durantae
ASV_1338	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	gedarefense
ASV_1339	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Thelebolus	NA
ASV_1340	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Sympoventuriaceae_gen_Incertae_sedis	NA
ASV_1341	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
ASV_1342	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	NA
ASV_1343	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Iodophanus	carneus
ASV_1344	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Thyrostroma	NA
ASV_1345	Fungi	Ascomycota	Xylonomycetes	Symbiotaphrinales	Symbiotaphrinaceae	Symbiotaphrina	sanguinea
ASV_1346	Fungi	Basidiomycota	NA	NA	NA	NA	NA
ASV_1347	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
ASV_1348	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	pullulans
ASV_1349	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Rutstroemia	NA
ASV_1350	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_1351	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes_fam_Incertae_sedis	Catenulomyces	convolutus
ASV_1352	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_1353	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	NA
ASV_1354	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Tintelnotia	NA
ASV_1355	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	NA
ASV_1356	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	Pseudocoleophoma	NA
ASV_1357	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	terricola
ASV_1358	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Wiesneriomycetaceae	Spissiomyces	NA
ASV_1359	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	tsunedae
ASV_1360	NA	NA	NA	NA	NA	NA	NA
ASV_1361	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pleiochaeta	NA
ASV_1362	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	NA
ASV_1363	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	NA	NA
ASV_1364	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_1365	Fungi	Blastocladiomycota	Blastocladiomycota_cls_Incertae_sedis	Blastocladiomycota_ord_Incertae_sedis	Blastocladiomycota_fam_Incertae_sedis	Blastocladiomycota_gen_Incertae_sedis	NA
ASV_1366	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	xenobiotica
ASV_1367	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thielavia	australiensis
ASV_1368	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
ASV_1369	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellales_fam_Incertae_sedis	Mortierellales_gen_Incertae_sedis	NA
ASV_1370	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neodidymelliopsis	ranunculi
ASV_1371	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Lecythophora	canina
ASV_1372	Fungi	Blastocladiomycota	Blastocladiomycota_cls_Incertae_sedis	Blastocladiomycota_ord_Incertae_sedis	Blastocladiomycota_fam_Incertae_sedis	Blastocladiomycota_gen_Incertae_sedis	NA
ASV_1373	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Testudinaceae	Lepidosphaeria	NA
ASV_1374	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	cymbiformispora
ASV_1375	Fungi	Ascomycota	Dothideomycetes	Bezerromycetales	Bezerromycetaceae	Bezerromyces	gobabebensis
ASV_1376	Fungi	NA	NA	NA	NA	NA	NA
ASV_1377	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Orientoglomus	emiratium
ASV_1378	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	ornata
ASV_1379	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
ASV_1380	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
ASV_1381	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	NA	NA	NA
ASV_1382	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_1383	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Alfaria	NA
ASV_1384	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	NA
ASV_1385	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	pseudoamylolytica
ASV_1386	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	NA
ASV_1387	Fungi	Glomeromycota	NA	NA	NA	NA	NA
ASV_1388	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales	Tremellodendropsidales_fam_Incertae_sedis	Tremellodendropsidales_gen_Incertae_sedis	NA
ASV_1389	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Poaceascoma	helicoides
ASV_1390	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizales_fam_Incertae_sedis	Pezizales_gen_Incertae_sedis	NA
ASV_1391	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV_1392	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_1393	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
ASV_1394	Fungi	Mortierellomycota	Mortierellomycota_cls_Incertae_sedis	Mortierellomycota_ord_Incertae_sedis	Mortierellomycota_fam_Incertae_sedis	Mortierellomycota_gen_Incertae_sedis	NA
ASV_1395	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
ASV_1396	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Dothiora	buxi
ASV_1397	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	NA	NA
ASV_1398	NA	NA	NA	NA	NA	NA	NA
ASV_1399	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	flava
ASV_1400	Fungi	Ascomycota	Sordariomycetes	Xylariales	Bartaliniaceae	Bartalinia	pondoensis
ASV_1401	Fungi	Blastocladiomycota	Blastocladiomycota_cls_Incertae_sedis	Blastocladiomycota_ord_Incertae_sedis	Blastocladiomycota_fam_Incertae_sedis	Blastocladiomycota_gen_Incertae_sedis	NA
ASV_1402	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	vermiculata
ASV_1403	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Acrophialophora	levis
ASV_1404	Fungi	NA	NA	NA	NA	NA	NA
ASV_1405	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paracamarosporium	psoraleae
ASV_1406	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	NA
ASV_1407	Fungi	NA	NA	NA	NA	NA	NA
ASV_1408	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Gelasinospora	NA
ASV_1409	NA	NA	NA	NA	NA	NA	NA
ASV_1410	NA	NA	NA	NA	NA	NA	NA
ASV_1411	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora	novozelandica
ASV_1412	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	NA
ASV_1413	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula	deospora
ASV_1414	NA	NA	NA	NA	NA	NA	NA
