	Kingdom	Phylum	Class	Order	Family	Genus	Species
10660	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	NA	NA
10693	Bacteria	Cyanobacteria	Vampirivibrionia	Vampirovibrionales	Vampirovibrionaceae	Vampirovibrio	NA
10707	Bacteria	Cyanobacteria	Vampirivibrionia	Vampirovibrionales	Vampirovibrionaceae	NA	NA
10710	Bacteria	Cyanobacteria	Vampirivibrionia	Vampirovibrionales	NA	NA	NA
10721	Bacteria	Cyanobacteria	NA	NA	NA	NA	NA
10724	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	NA	NA	NA
10726	Bacteria	Deferrisomatota	Defferrisomatia	Defferrisomatales	Defferrisomataceae	Deferrisoma	NA
10728	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	ficus
10729	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	hohokamensis
10730	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	hopiensis
10731	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	maricopensis
10732	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	pimensis
10733	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	sonorensis
10734	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	NA
10767	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	NA	NA
10775	Bacteria	Deinococcota	Deinococci	Deinococcales	Trueperaceae	Truepera	NA
10782	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	NA	NA
10792	Bacteria	Dependentiae	Babeliae	Babeliales	UBA12409	NA	NA
10796	Bacteria	Dependentiae	Babeliae	Babeliales	UBA12411	NA	NA
10800	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	NA
10812	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	NA
10818	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
10821	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	NA	NA
10823	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	NA	NA	NA
10824	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Citrifermentans	NA
10830	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geobacter	NA
10831	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geotalea	NA
10833	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	NA	NA
10847	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	NA	NA	NA
10852	Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfovirga	NA
10856	Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter	NA
10858	Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	NA	NA
10859	Bacteria	Desulfobacterota	NA	NA	NA	NA	NA
10886	Bacteria	Elusimicrobiota	Elusimicrobia	FCPU453	NA	NA	NA
10889	Bacteria	Elusimicrobiota	Elusimicrobia	Lineage IV	NA	NA	NA
10903	Bacteria	Elusimicrobiota	Elusimicrobia	MVP-88	NA	NA	NA
10921	Bacteria	Elusimicrobiota	Elusimicrobia	NA	NA	NA	NA
10922	Bacteria	Elusimicrobiota	Endomicrobia	Endomicrobiales	Endomicrobiaceae	Endomicrobium	NA
10923	Bacteria	Elusimicrobiota	Lineage IIa	NA	NA	NA	NA
10956	Bacteria	Elusimicrobiota	Lineage IIb	NA	NA	NA	NA
10977	Bacteria	Elusimicrobiota	Lineage IIc	NA	NA	NA	NA
10987	Bacteria	Entotheonellaeota	Entotheonellia	Entotheonellales	Entotheonellaceae	NA	NA
11012	Bacteria	FCPU426	NA	NA	NA	NA	NA
11019	Bacteria	Fibrobacterota	Chitinivibrionia	Chitinivibrionia Incertae Sedis	Unknown Family	possible genus 02	NA
11020	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	B122	NA	NA
11021	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	NA
11022	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	possible genus 04	NA
11035	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	NA	NA
11039	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus	flagellatus
11040	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus	NA
11065	Bacteria	Firmicutes	Bacilli	Aneurinibacillales	Aneurinibacillaceae	Aneurinibacillus	migulanus
11066	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
11078	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Falsibacillus	NA
11080	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Fictibacillus	NA
11081	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	chungangensis
11082	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	luteolus
11083	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	NA
11084	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Pseudogracilibacillus	NA
11085	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	NA
11100	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Caryophanon	NA
11102	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Chungangia	NA
11103	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Domibacillus	indicus
11104	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Domibacillus	NA
11106	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Kurthia	NA
11107	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	NA
11113	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Rummeliibacillus	pycnus
11114	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Rummeliibacillus	stabekisii
11115	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus	NA
11117	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	NA	NA
11123	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA	NA
11133	Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	ginsengisoli
11134	Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	laterosporus
11135	Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	NA
11146	Bacteria	Firmicutes	Bacilli	Entomoplasmatales	type III	NA	NA
11158	Bacteria	Firmicutes	Bacilli	Entomoplasmatales	NA	NA	NA
11160	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	NA
11161	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	NA
11162	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	ZOR0006	NA
11167	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	NA
11169	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	uvarum
11170	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	NA
11171	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Ammoniphilus	resinae
11172	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Cohnella	NA
11175	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Oxalophagus	NA
11180	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	aestuarii
11181	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	borealis
11182	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	chinjuensis
11183	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	curdlanolyticus
11184	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	ihuae
11185	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	pectinilyticus
11186	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	puldeungensis
11187	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	taihuensis
11188	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	terreus
11189	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
11269	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Saccharibacillus	NA
11274	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Xylanibacillus	NA
11275	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	NA	NA
11286	Bacteria	Firmicutes	Bacilli	RF39	NA	NA	NA
11288	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Shimazuella	NA
11292	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	NA	NA
11296	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA
11299	Bacteria	Firmicutes	BRH-c20a	NA	NA	NA	NA
11300	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA	NA
11301	Bacteria	Firmicutes	Clostridia	Clostridiales	Caloramatoraceae	Fonticella	NA
11325	Bacteria	Firmicutes	Clostridia	Clostridiales	Caloramatoraceae	NA	NA
11326	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	butyricum
11327	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	NA
11332	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 10	NA
11344	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 11	NA
11345	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 12	magnum
11346	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 12	NA
11349	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 3	NA
11350	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 5	NA
11353	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 6	NA
11354	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 8	NA
11363	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 9	NA
11368	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Sarcina	maxima
11369	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA	NA
11373	Bacteria	Firmicutes	Clostridia	Clostridiales	Oxobacteraceae	Oxobacter	NA
11374	Bacteria	Firmicutes	Clostridia	Gracilibacteraceae	Lutispora	NA	NA
11383	Bacteria	Firmicutes	Clostridia	Gracilibacteraceae	NA	NA	NA
11387	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerosporobacter	NA
11388	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	NA
11389	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae AC2044 group	NA
11390	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group	NA
11391	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Mobilitalea	NA
11392	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	NA
11394	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
11398	Bacteria	Firmicutes	Clostridia	Lachnospirales	NA	NA	NA
11401	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Acetivibrio	NA
11404	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Anaerobacterium	NA
11410	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Ruminiclostridium	NA
11414	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	NA	NA
11434	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
11435	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA
11437	Bacteria	Firmicutes	Clostridia	Oscillospirales	NA	NA	NA
11438	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Sporacetigenium	NA
11439	Bacteria	Firmicutes	Clostridia	Thermincolales	Thermincolaceae	Thermincola	NA
11444	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
11449	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Heliobacteriaceae	NA	NA
11450	Bacteria	Firmicutes	Desulfotomaculia	Desulfotomaculales	Desulfotomaculaceae	Desulfotomaculum	NA
11451	Bacteria	Firmicutes	Incertae Sedis	DTU014	NA	NA	NA
11452	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	Anaerospora	NA
11455	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	Methylomusa	NA
11456	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	Pelosinus	NA
11457	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	NA	NA
11458	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	NA	NA	NA
11459	Bacteria	Firmicutes	Negativicutes	NA	NA	NA	NA
11460	Bacteria	Firmicutes	Symbiobacteriia	Symbiobacteriales	Symbiobacteraceae	NA	NA
11465	Bacteria	Firmicutes	NA	NA	NA	NA	NA
11478	Bacteria	Gemmatimonadota	BD2-11 terrestrial group	NA	NA	NA	NA
11490	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
11913	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa	NA
11954	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	agri
11955	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	NA
12037	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	NA
12262	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobium	terrae
12263	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobium	NA
12268	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	YC-ZSS-LKJ147	NA
12395	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	NA	NA
12501	Bacteria	Gemmatimonadota	S0134 terrestrial group	NA	NA	NA	NA
12581	Bacteria	Halanaerobiaeota	Halanaerobiia	Halanaerobiales	Halobacteroidaceae	NA	NA
12583	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	NA	NA
12585	Bacteria	Latescibacterota	NA	NA	NA	NA	NA
12612	Bacteria	Margulisbacteria	NA	NA	NA	NA	NA
12613	Bacteria	MBNT15	NA	NA	NA	NA	NA
12615	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	NA	NA	NA
12635	Bacteria	Myxococcota	bacteriap25	NA	NA	NA	NA
12669	Bacteria	Myxococcota	Myxococcia	Myxococcales	27F-1492R	NA	NA
12676	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	NA
12775	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Aggregicoccus	NA
12778	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Angiococcus	NA
12779	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Archangium	NA
12780	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Corallococcus	NA
12782	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Cystobacter	gracilis
12783	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Cystobacter	NA
12793	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	KD3-10	NA
12820	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Myxococcus	NA
12824	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	NA
12886	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Stigmatella	NA
12887	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA	NA
12985	Bacteria	Myxococcota	Myxococcia	Myxococcales	NA	NA	NA
12994	Bacteria	Myxococcota	Polyangia	Blfdi19	NA	NA	NA
13035	Bacteria	Myxococcota	Polyangia	FFCH16767	NA	NA	NA
13039	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	NA
13227	Bacteria	Myxococcota	Polyangia	mle1-27	NA	NA	NA
13298	Bacteria	Myxococcota	Polyangia	MSB-4B10	NA	NA	NA
13303	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae	Nannocystis	NA
13313	Bacteria	Myxococcota	Polyangia	Polyangiales	Amb-16S-1034	NA	NA
13317	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	NA	NA
13375	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	NA
13419	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Aetherobacter	rufus
13420	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Aetherobacter	NA
13425	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Chondromyces	NA
13426	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Jahnella	NA
13433	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Labilithrix	NA
13436	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Minicystis	NA
13452	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	NA
13516	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Polyangium	NA
13528	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Sorangium	NA
13534	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	NA	NA
13599	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	NA
13607	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	NA	NA
13740	Bacteria	Myxococcota	Polyangia	Polyangiales	NA	NA	NA
13760	Bacteria	Myxococcota	Polyangia	VHS-B3-70	NA	NA	NA
13774	Bacteria	Myxococcota	Polyangia	NA	NA	NA	NA
13793	Bacteria	Myxococcota	NA	NA	NA	NA	NA
13798	Bacteria	NB1-j	NA	NA	NA	NA	NA
13801	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	japonica
13802	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	lenta
13803	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	nitrificans
13804	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	NA
13833	Bacteria	Patescibacteria	ABY1	Candidatus Magasanikbacteria	NA	NA	NA
13835	Bacteria	Patescibacteria	ABY1	NA	NA	NA	NA
13836	Bacteria	Patescibacteria	Berkelbacteria	NA	NA	NA	NA
13841	Bacteria	Patescibacteria	CPR2	NA	NA	NA	NA
13843	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales (SR1)	NA	NA	NA
13844	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Abawacabacteria	NA	NA	NA
13845	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Peribacteria	NA	NA	NA
13848	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA	NA
13851	Bacteria	Patescibacteria	Microgenomatia	Candidatus Woesebacteria	NA	NA	NA
13854	Bacteria	Patescibacteria	Microgenomatia	Candidatus Woykebacteria	NA	NA	NA
13855	Bacteria	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
13858	Bacteria	Patescibacteria	Parcubacteria	Candidatus Azambacteria	NA	NA	NA
13864	Bacteria	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	NA	NA	NA
13865	Bacteria	Patescibacteria	Parcubacteria	Candidatus Jorgensenbacteria	NA	NA	NA
13869	Bacteria	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	NA	NA	NA
13876	Bacteria	Patescibacteria	Parcubacteria	Candidatus Liptonbacteria	NA	NA	NA
13877	Bacteria	Patescibacteria	Parcubacteria	Candidatus Moranbacteria	NA	NA	NA
13883	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	NA	NA	NA
13890	Bacteria	Patescibacteria	Parcubacteria	Candidatus Zambryskibacteria	NA	NA	NA
13895	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
13948	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	NA	NA
13971	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7a	NA
13985	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	WWH38	NA	NA
13989	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	YM_S32_TM7_50_20	NA	NA
13990	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA	NA
14039	Bacteria	Patescibacteria	NA	NA	NA	NA	NA
14062	Bacteria	Planctomycetota	BD7-11	NA	NA	NA	NA
14087	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
14096	Bacteria	Planctomycetota	Phycisphaerae	mle1-8	NA	NA	NA
14098	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	NA
14101	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	I-8	NA
14112	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
14143	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA	NA
14161	Bacteria	Planctomycetota	Phycisphaerae	Pla1 lineage	NA	NA	NA
14163	Bacteria	Planctomycetota	Phycisphaerae	S-70	NA	NA	NA
14164	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3 termite group	NA	NA
14176	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaera	NA
14188	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	NA	NA
14201	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	NA
14541	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	NA	NA	NA
14550	Bacteria	Planctomycetota	Phycisphaerae	NA	NA	NA	NA
14551	Bacteria	Planctomycetota	Pla4 lineage	NA	NA	NA	NA
14579	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus	NA
14649	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	massiliana
14650	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	NA
14883	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Telmatocola	NA
14884	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Tuwongella	NA
14885	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Zavarzinella	NA
14898	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA
15665	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	NA
15683	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Candidatus Nostocoida	NA
15689	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Paludisphaera	NA
15690	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Singulisphaera	NA
15702	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	NA
15726	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	NA	NA
16045	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	NA
16055	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	NA
16112	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula	NA
16115	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
16156	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	SH-PL14	NA
16166	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Schlesneriaceae	Planctopirus	NA
16167	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Schlesneriaceae	Schlesneria	NA
16168	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	NA	NA	NA
16221	Bacteria	Planctomycetota	Planctomycetes	NA	NA	NA	NA
16257	Bacteria	Planctomycetota	vadinHA49	NA	NA	NA	NA
16298	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
16317	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidicaldus	NA
16328	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	NA
16363	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Belnapia	NA
16378	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Craurococcus-Caldovatus	NA
16409	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Muricoccus	NA
16411	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Paracraurococcus	NA
16417	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodopila	NA
16434	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodovarius	NA
