	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_3023	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	NA
ASV_3792	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	NA
ASV_4117	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	NA
ASV_4469	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	NA
ASV_4947	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	NA
ASV_5218	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	NA
ASV_5802	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	NA
ASV_8032	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	NA
ASV_9701	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	NA
ASV_10019	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	NA
ASV_10259	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	NA
ASV_10572	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	NA
ASV_11391	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	NA
ASV_14911	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	NA
ASV_15415	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	NA
ASV_718	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_927	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_1271	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_1289	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_1917	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_1940	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_1966	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_1972	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_2086	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_2207	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_2536	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_2617	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_2795	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_3204	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_3242	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_4547	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_4628	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_4997	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_5200	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_5311	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_5564	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_5770	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_5863	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_5883	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_5887	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_5949	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_6285	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_6401	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_7261	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_7725	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_7778	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_7810	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_7945	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_8375	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_8681	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_8715	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_9369	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_9411	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_9798	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_9854	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_9953	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_9954	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_10132	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_10333	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_10552	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_10569	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_10577	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_10659	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_10808	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_11479	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_11768	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_11771	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_11819	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_11955	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_11996	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_12062	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_12109	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_12155	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_12246	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_12394	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_12515	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_12715	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_12736	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_13300	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_13326	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_13619	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_14130	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_14429	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_15025	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_15030	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_15454	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_15814	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_16057	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_16301	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_16897	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_16972	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_17181	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_17280	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_17443	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_17715	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_18112	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_18816	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_19051	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_19477	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_19546	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_19860	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_424	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_566	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_574	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_939	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_1026	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_1055	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_1269	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_1310	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_1437	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_1541	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_1689	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_1769	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_2132	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_2181	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_2272	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_2391	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_2518	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_2541	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_3071	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_3173	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_3216	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_3256	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_3299	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_3490	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_3536	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_3613	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_3713	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_3775	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_4144	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_4436	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_4755	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_4798	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_4882	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_4960	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_5008	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_5051	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_5255	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_5322	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_5334	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_5510	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_5514	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_5603	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_5656	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_5685	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_5764	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_5782	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_5795	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_5905	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_6012	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_6074	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_6265	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_6351	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_6397	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_6415	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_6692	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_6712	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_6822	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_6853	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_6956	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_7143	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_7287	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_7289	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_7305	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_7355	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_7386	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_7402	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_7601	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_7616	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_7859	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_7868	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_8103	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_8143	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_8340	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_8374	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_8409	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_8429	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_8434	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_8608	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_8803	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_8817	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_8889	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_8961	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_9184	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_9212	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_9396	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_9538	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_9539	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_9574	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_9910	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_10295	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_10393	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_10491	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_10523	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_10561	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_10576	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_10626	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_10685	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_10793	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_11237	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_11290	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_11361	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_11370	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_11415	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_11447	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_11586	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_11604	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_11776	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_11857	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_11867	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_11958	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_11969	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_12010	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_12106	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_12238	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_12249	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_12301	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_12336	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_12569	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_12581	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_12589	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_12592	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_12678	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_12729	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_12755	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_12981	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_12995	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_13062	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_13081	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_13208	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_13377	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_13579	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_13713	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_13756	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_13920	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_13959	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_14003	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_14183	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_14285	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_14356	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_14390	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_14494	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_14516	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_14532	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_14575	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_14624	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_14685	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_15018	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_15108	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_15348	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_15444	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_15483	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_15536	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_15545	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_15612	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_15669	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_15856	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_15954	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_16099	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_16158	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_16185	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_16225	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_16436	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_16492	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_16561	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_16598	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_16615	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_17216	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_17231	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_17324	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_17424	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_17563	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_17595	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_17675	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_17705	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_17725	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_18247	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_18342	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_18527	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_18529	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_18786	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_18828	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_18895	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_18955	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_19034	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_19041	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_19063	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_19126	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_19516	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_19589	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_19882	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_19990	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_20210	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_20709	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_20839	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_21207	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_21220	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_21237	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_21328	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_21430	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_21561	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_21751	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_21789	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_22027	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_22032	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
ASV_22060	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA	NA
